"zona","nomeZona","domicilios","familias","populacao","matriEscolar","empregos","autoParticular","viagProduz","viagAtraid","areaZona","popMasc","popFem","popTotal","popIdd_0.3","popIdd_4.6","popIdd_7.10","popIdd_11.14","popIdd_15.17","popIdd_18.22","popIdd_23.29","popIdd_30.39","popIdd_40.49","popIdd_50.59","popIdd_60.mais","renTotalZona","renMedFam","renPerCap","renMedianFam","rendF1","rendF2","rendF3","rendF4","rendF5","rendTotal","res_assCom","res_assSem","res_funPublico","res_autonomo","res_empregador","res_profLiberal","res_negFamiliar","res_trabFamiliar","res_total","emp_agro","emp_constCivil","emp_indus","emp_comercio","emp_transCarg","emp_transPass","emp_financeiro","emp_servPessoais","emp_alimenta","emp_saude","emp_educa","emp_especializ","emp_admPubli","emp_outros","emp_total","emp_foraRes","emp_dentrRes","emp_semEnd","emp_total.1","vp_metro","vp_trem","vp_bus","vp_fretado","vp_escolar","vp_dirigindoAuto","vp_passAuto","vp_taxiCom","vp_taxiNCom","vp_dirigindoMoto","vp_passMoto","vp_bike","vp_pe","vp_outros","vp_total","vt_coletivo","vt_individual","vt_motorizado","vt_naoMotorizado","vt_total","mo_traIndus","mo_trabCome","mo_trabServ","mo_educacao","mo_compras","mo_saude","mo_lazer","mo_procEmp","mo_assunPesso","mo_refeicao","mo_total","tmv_coletivo","tmv_individual","tmv_pe","tmv_bike","vtra_metro","vtra_trem","vtra_bus","vtra_fretado","vtra_escolar","vtra_dirigAuto","vtra_passAuto","vtra_taxiCon","vtra_taxiNCon","vtra_dirigMoto","vtra_passMoto","vtra_bike","vtra_pe","vtra_outros","vtra_total","vtra_coletivo","vtra_individual","vtra_motorizado","vtra_naoMotorizado","vtra_total.1","vtra_trabIndus","vtra_trabCome","vtra_trabServ","vtra_educacao","vtra_compras","vtra_saude","vtra_lazer","vtra_procEmpr","vtra_assunPesso","vtra_refeicao","vtra_total.2","tmv_somaTotalModal","tmv_mediaTotalModal","tax_rendF1","tax_rendF2","tax_rendF3","tax_rendF4","tax_rendF5","tax_vp_coletivoPub","tax_vp_coletivoPri","tax_vp_taxiCom","tax_vp_taxiNCom","tax_vp_auto","tax_vp_moto","tax_vp_pe","tax_vp_bike","tax_crianças","tax_adolecentes","tax_jovens","tax_adultos","tax_idosos","tax_popArea","tax_genFem","tax_genMas"
470,"Embu0Mirim",2435,2435,7934,812,4994,1339,15227,15174,3510,3871,4063,7934,555,448,530,284,338,753,993,1691,722,819,801,5898675,2422,743,2500,2453,3573,1908,0,0,7934,1120,108,108,834,0,0,92,0,2262,67,156,15,186,142,0,0,0,67,67,139,0,0,514,1353,3633,636,725,4994,0,0,2472,770,1654,3560,1957,0,0,664,0,159,3552,439,15227,4895,6621,11516,3711,15227,3537,1066,4236,3676,240,247,1390,0,836,0,15227,47,23,15,30,0,0,2328,861,1654,3560,1957,0,0,664,0,159,3552,439,15174,4842,6621,11463,3711,15174,3537,906,4640,2914,629,247,1684,0,617,0,15174,115,28.75,30.9175699521049,45.0340307537182,24.048399294177,0,0,16.2343206146976,16.2343206146976,0,0,36.2316937019768,12.8521704866356,23.3269849609247,1.04419780652788,19.3219057222082,7.83967733803882,22.0065540710865,40.7360725989413,10.0957902697252,226.039886039886,51.209982354424,48.790017645576
471,"São Lourenço da Serra",5084,5213,15205,2876,5367,3893,20143,20251,18674,7810,7395,15205,800,540,544,1196,702,1455,1827,1903,2376,1668,2195,15824363,3036,1041,2589,5232,7312,2067,215,380,15205,2616,0,288,1172,0,0,387,0,4463,194,387,1084,238,280,445,0,97,415,0,543,0,0,1311,4994,3144,661,1561,5367,324,0,1596,107,3591,4409,901,0,0,254,0,0,8961,0,20143,5618,5564,11182,8961,20143,2702,2167,3751,9480,266,469,430,0,567,309,20143,46,28,12,0,324,0,1637,107,3591,4476,783,0,0,254,117,0,8961,0,20251,5659,5630,11290,8961,20251,2702,2092,3877,9537,266,469,430,0,567,309,20251,86,21.5,34.4097336402499,48.089444261756,13.5942124301217,1.41400854981914,2.49917790200592,9.53184729186318,9.53184729186318,0,0,26.3615151665591,4.47301792185871,44.4869185324927,0,12.3906609667872,12.4827359421243,21.585004932588,39.1121341663926,14.4360407760605,81.4233693905966,48.6353173298257,51.3646826701743
472,"Embu0Guaçu",12720,12720,39958,10819,14009,9885,71737,71278,7757,20009,19949,39958,2815,466,1399,3860,1850,5116,3302,3486,6793,5041,5830,32272528,2537,808,2589,5950,29278,4730,0,0,39958,2879,260,540,2227,198,0,266,104,6473,171,994,527,1144,0,0,0,0,0,44,162,139,547,1638,5367,7481,1780,4749,14009,2480,401,12366,139,8191,11756,12209,326,0,3049,207,262,20213,139,71737,23577,27685,51262,20475,71737,7186,3604,18300,29837,5393,762,3951,0,2703,0,71737,57,16,18,30,2480,401,12535,139,8191,11756,12209,326,0,2420,207,262,20213,139,71278,23746,27057,50803,20475,71278,7186,3604,17507,30237,4933,640,3733,0,3437,0,71278,121,30.25,14.8906351669253,73.2719355323089,11.8374293007658,0,0,21.2540251195339,21.2540251195339,0.454437737847972,0,33.4067496549898,17.3076655003694,28.1765337273652,0.365222967227512,11.7122979128084,14.29000450473,21.0671204765003,38.3402572701336,14.5903198358276,515.121825447982,49.9249211672256,50.0750788327744
473,"Cipó",6520,6520,20953,4449,3842,4039,25517,25446,2227,9923,11030,20953,738,1192,908,1640,1135,1584,2665,3132,3285,2288,2386,18221984,2795,870,2453,4928,11513,3037,1475,0,20953,6301,2310,555,6341,0,287,757,0,16551,0,3018,2658,1548,410,287,0,428,554,519,595,287,182,3523,14009,1327,872,1643,3842,687,1706,5235,0,4178,3494,4192,0,0,1464,87,785,3601,87,25517,11806,9324,21130,4386,25517,2511,1804,5597,11593,348,181,167,95,3220,0,25517,66,41,21,17,687,1097,5773,0,4178,3494,4192,0,0,1464,87,785,3601,87,25446,11736,9324,21060,4386,25446,2168,2108,5567,11593,348,181,167,95,3220,0,25446,145,36.25,23.5193051114399,54.9467856631509,14.4943444852766,7.03956474013268,0,29.8937962926676,29.8937962926676,0,0,30.1210957400948,16.7692126817416,14.1121605204374,3.07638045224752,13.5445998186417,13.2439268839784,20.2787190378466,41.545363432444,11.3873908270892,940.862146385272,52.6416264973989,47.3583735026011
474,"Santa Rita",1942,1942,5951,1412,2293,1614,8766,8838,5614,2807,3144,5951,325,223,319,405,374,456,699,1217,629,588,716,3898150,2007,655,2324,2487,3171,293,0,0,5951,4364,590,230,3523,267,0,267,0,9240,0,907,190,1033,0,0,0,0,323,0,307,0,0,1082,3842,1382,229,682,2293,316,0,2327,349,3010,802,646,0,0,319,0,0,997,0,8766,6003,1767,7770,997,8766,2516,322,1882,2608,304,71,277,0,786,0,8766,52,24,18,0,316,0,2327,349,3010,873,646,0,0,319,0,0,997,0,8838,6003,1838,7841,997,8838,2516,322,1953,3084,304,71,277,0,309,0,8838,94,23.5,41.7912955805747,53.2851621576206,4.92354226180474,0,0,30.1505817932923,30.1505817932923,0,0,16.518366415697,7.36938170203057,11.3734884782113,0,14.5689800033608,13.0902369349689,19.4085027726433,40.9006889598387,12.0315913291884,106.002850017813,52.8314568980003,47.1685431019997
475,"Juquitiba",9967,9967,29995,7154,9420,7230,43860,44217,52333,15077,14918,29995,1746,1449,2334,1296,1546,3065,3129,4416,3601,3295,4118,25624402,2571,854,2324,10267,13993,5301,433,0,29995,908,523,63,1298,0,0,63,0,2855,154,438,505,204,154,0,0,0,63,0,0,0,0,776,2293,5772,1254,2395,9420,246,0,5003,769,9096,6794,3896,0,0,1645,594,683,14873,261,43860,15114,13190,28303,15556,43860,3898,2862,11103,17545,2931,2030,157,396,2937,0,43860,39,22,15,15,361,0,5193,678,9096,6794,4039,0,0,1645,594,683,14873,261,44217,15328,13333,28661,15556,44217,3898,2862,10972,17775,2931,1914,531,396,2937,0,44217,91,22.75,34.2290381730288,46.6511085180863,17.6729454909152,1.44357392898816,0,11.9676242590059,11.9676242590059,0,0,24.3730050159599,10.2371181030552,33.9101687186503,1.55722754217966,18.4330721786964,9.47491248541424,20.6501083513919,37.7129521586931,13.7289548258043,57.315651692049,49.734955825971,50.265044174029
476,"Barueri",27120,27120,82967,25847,49715,15788,174819,175672,1469,35393,47574,82967,6091,2940,4955,5511,3704,7595,8852,14498,9814,10641,8365,88083123,3248,1062,2465,21588,38037,17270,4043,2030,82967,4606,1254,1121,3555,0,0,836,102,11474,0,1664,705,1478,0,421,0,102,832,731,396,0,102,2990,9420,45128,1257,3330,49715,3607,7657,36405,262,14711,43766,17714,0,405,9140,405,224,39045,1477,174819,62643,72907,135551,39268,174819,23065,10544,56102,56823,3631,5528,708,227,17330,862,174819,43,22,14,30,3607,8545,36751,262,14838,43766,19244,0,251,9140,488,224,37077,1477,175672,64004,74367,138371,37301,175672,23057,10668,58540,53961,4331,5305,860,227,18515,208,175672,109,27.25,26.0199838490002,45.8459387467306,20.8155049598033,4.87302180384972,2.44675593910832,27.2676310927302,27.2676310927302,0,0.231668182520207,35.1678021267711,10.3644340718114,22.3345288555592,0.128132525640806,16.8573047115118,11.1068256053612,19.8235443007461,42.1287981968735,10.0823218870153,5647.85568413887,57.340870466571,42.659129533429
477,"Aphaville",15104,15580,46305,22531,30826,18566,119522,117815,1201,23057,23248,46305,4110,1263,2918,2591,1053,4530,5664,8336,7845,4057,3939,111403824,7150,2406,3580,8241,14831,11514,4022,7697,46305,25768,2654,2645,6598,0,0,889,0,38554,0,1696,8444,8999,2979,1828,0,849,1278,6051,2821,1958,3654,9158,49715,28886,942,997,30826,1179,1601,17624,1479,10791,33887,11376,0,639,4270,0,1071,35605,0,119522,32673,50173,82846,36676,119522,5822,9749,39816,52287,2012,1547,4889,400,1755,1244,119522,56,31,9,7,1801,625,17151,754,9494,32486,13661,0,740,4724,0,1071,35308,0,117815,29825,51611,81436,36379,117815,5764,7749,37772,52805,1902,1843,4619,400,2106,2854,117815,103,25.75,17.7972141237447,32.0289385595508,24.8655652737285,8.68588705323399,16.6223949897419,17.0713341476883,17.0713341476883,0,0.534629607938288,37.8700155619886,9.51791302019712,29.7894948210371,0.896069342882482,17.9051938235612,7.86956052262175,22.0149011985747,43.7058632977,8.50664075153871,3855.53705245629,50.2062412266494,49.7937587733506
478,"Tamboré",0,0,0,2436,83769,0,127518,128635,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024,1228,774,2380,2376,979,1036,0,18796,0,1509,2229,4332,781,382,2578,1152,539,2557,1865,4681,0,8220,30826,83650,0,119,83769,1512,3967,35087,6479,259,39613,11388,503,1960,10710,1721,0,13985,333,127518,47305,66228,113533,13985,127518,17696,11612,63801,2773,5548,3062,6908,1361,6852,7904,127518,68,37,8,0,2143,5426,34167,6171,259,39620,12232,0,1843,10710,1746,0,13985,333,128635,48166,66484,114650,13985,128635,19048,12743,67703,2275,4492,2731,5722,1361,5523,7036,128635,113,28.25,NA,NA,NA,NA,NA,31.8119794852491,31.8119794852491,0.394454116281623,1.53703790837372,39.9951379413102,10.280117316771,10.9670791574523,0,NA,NA,NA,NA,NA,0,NA,NA
479,"Antônio João",0,0,0,2268,6749,0,15700,15700,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,15762,17190,4795,898,7788,908,5048,3701,1076,11912,69,13970,83769,6749,0,0,6749,332,2663,2803,0,627,2674,1585,0,1660,131,0,0,3226,0,15700,6425,6050,12475,3226,15700,2058,1259,6153,2944,450,0,2158,0,679,0,15700,76,23,27,0,332,2663,2340,0,627,2674,2048,0,1660,131,0,0,3226,0,15700,5961,6513,12475,3226,15700,2058,1259,5552,2944,450,0,2158,0,679,601,15700,126,31.5,NA,NA,NA,NA,NA,36.9299363057325,36.9299363057325,0,10.5732484076433,27.1273885350318,10.0955414012739,20.5477707006369,0,NA,NA,NA,NA,NA,0,NA,NA
480,"Vutopoca",13422,13422,42050,12735,8529,7268,62026,62099,473,18538,23512,42050,2986,2368,1732,2795,1844,3501,4868,7857,4959,5167,3972,39258507,2925,934,2733,5472,27796,8521,0,261,42050,0,0,0,0,0,0,0,0,0,0,0,1309,284,0,0,0,0,0,0,298,1181,1410,2268,6749,4790,2043,1696,8529,0,1159,11954,624,6769,13496,7679,0,0,0,0,224,20122,0,62026,20506,21175,41681,20346,62026,4637,2840,14473,31476,2816,1192,684,0,3909,0,62026,44,18,9,20,0,1544,11880,624,6769,13184,6813,0,0,0,0,224,21062,0,62099,20816,19997,40813,21285,62099,4013,3317,15149,32778,3112,896,312,0,2469,52,62099,91,22.75,13.013079667063,66.10225921522,20.2639714625446,0,0.620689655172414,21.1411343630091,21.1411343630091,0,0,34.1389094895689,12.3802921355561,32.4412343210912,0.361138877245026,16.8513674197384,11.0321046373365,19.9024970273484,42.7657550535077,9.44589774078478,8890.06342494715,55.9143876337693,44.0856123662307
481,"Jardim Silveira",20640,20640,64790,20173,19619,13508,107120,106987,312,33879,30911,64790,4156,2404,4044,4622,2237,9247,4253,6735,11507,7681,7906,57486865,2785,887,2700,9297,45220,10273,0,0,64790,9463,768,1864,4626,0,275,826,0,17821,0,826,471,679,275,0,0,551,556,0,2225,826,0,2121,8529,11929,748,6942,19619,1417,5797,14547,0,4234,16842,10533,0,2078,8477,2523,0,40671,0,107120,25995,40454,66449,40671,107120,3279,10335,31518,49937,641,1304,4154,0,5837,116,107120,62,20,10,0,2485,4573,14013,0,4234,17314,10670,0,2078,8477,2523,0,40619,0,106987,25305,41063,66368,40619,106987,2584,10679,29857,51694,693,639,4154,0,6544,143,106987,92,23,14.349436641457,69.7947214076246,15.8558419509184,0,0,20.3146004480956,20.3146004480956,0,1.93988050784167,25.5554518297237,12.1882001493652,37.9676997759522,0,16.3667232597623,10.5865102639296,20.8365488501312,40.0108041364408,12.202500385862,20766.0256410256,47.7095230745485,52.2904769254515
482,"Jardim Belval",6354,6354,19794,6249,11138,2854,42616,42481,350,8784,11010,19794,1458,1009,1145,1040,940,1264,2604,2159,3484,2615,2077,17608935,2771,890,2500,4144,11191,4187,0,272,19794,14353,1454,1582,8996,0,416,1137,792,28729,0,1701,458,7022,828,737,0,2080,822,136,1780,526,212,3317,19619,9009,928,1201,11138,765,2719,4931,134,1765,10733,4006,0,0,1185,308,1333,14735,0,42616,10315,16233,26548,16068,42616,6285,1948,13016,14776,2116,1282,457,648,2087,0,42616,57,23,13,20,765,2156,5338,134,1702,10733,3460,0,154,1185,308,1333,15210,0,42481,10096,15841,25937,16543,42481,6285,2100,12614,14892,2116,958,626,648,2241,0,42481,113,28.25,20.9356370617359,56.537334545822,21.1528746084672,0,1.37415378397494,19.7461047493899,19.7461047493899,0,0,34.5856016519617,10.1229585132345,34.5762155059133,3.12793317064014,18.2479539254319,10.0030312215823,19.541275133879,41.7197130443569,10.4930787107204,5655.42857142857,55.6229160351622,44.3770839648378
483,"Morada dos Lagos",1086,1086,3319,750,5480,1459,12005,12063,1294,1917,1402,3319,295,14,0,471,253,215,338,481,168,542,542,18482407,17019,5569,9883,46,1002,1243,145,883,3319,3844,119,544,2417,0,136,0,0,7059,124,807,4571,676,1274,136,0,0,250,0,1319,270,370,1340,11138,5137,0,342,5480,153,540,1680,1098,821,4544,2230,0,0,2,0,0,937,0,12005,4292,6776,11068,937,12005,961,1290,5010,2481,491,172,89,0,861,649,12005,73,32,20,0,229,446,2789,328,1145,4544,1268,0,377,2,0,0,934,0,12063,4938,6190,11128,934,12063,1730,1290,5013,2479,536,2,240,0,123,649,12063,125,31.25,1.38595962639349,30.1898162097017,37.4510394697198,4.36878577884905,26.6043989153359,19.7667638483965,19.7667638483965,0,0,56.4264889629321,18.5755935027072,7.80508121615993,0,9.31003314251281,21.8137993371497,16.6616450738174,35.8843025007532,16.3302199457668,256.491499227202,42.241639047906,57.758360952094
484,"Cidade Ariston",41988,42794,131693,18225,19730,19418,149252,149496,790,63345,68348,131693,8394,7875,5363,7950,5654,10969,14572,20955,17904,14392,17665,112181130,2621,852,2500,33562,81819,15068,1244,0,131693,705,71,39,275,269,134,0,0,1494,0,74,969,1605,250,0,174,0,69,134,0,573,0,1631,5480,7902,4852,6976,19730,5526,13683,28110,1141,14805,19393,9070,0,167,4182,0,0,52731,443,149252,63265,33256,96521,52731,149252,9974,11607,34205,65157,3577,4355,5632,2140,12481,122,149252,51,30,14,0,4486,17085,27409,571,14805,19500,9149,0,167,4182,0,0,51700,443,149496,64355,33440,97796,51700,149496,8756,12339,35341,63688,3577,3905,5463,2140,14164,122,149496,95,23.75,25.4850295763632,62.1285869408397,11.4417622804553,0.94462120234181,0,31.7040977675341,31.7040977675341,0,0.111891297939056,19.0704312170021,6.07697049285772,35.330179830086,0,16.4260818722331,10.3300858815579,19.3943489783056,40.4357103262892,13.4137729416142,16670,51.8994935190177,48.1005064809823
485,"Carapicuíba",37827,38607,110673,36457,26287,23892,194579,193315,777,52387,58286,110673,6294,5740,6549,6278,7356,7991,10869,12809,16678,15634,14476,117802791,3051,1064,2733,22298,60778,23565,4032,0,110673,33925,1896,2269,15160,0,0,1309,0,54559,196,2060,1748,5213,196,1025,0,1439,1449,248,415,1428,0,4314,19730,20951,1473,3864,26287,6443,15516,36143,1537,13382,28244,13719,0,0,3516,0,378,75251,449,194579,73021,45928,118950,75629,194579,10300,11046,45946,93188,7684,9257,3081,929,12846,301,194579,53,25,14,30,5767,15729,37258,1088,13382,27808,13158,0,0,3516,0,378,74781,449,193315,73225,44931,118156,75159,193315,9851,11358,40607,96482,6961,9257,6086,929,11483,301,193315,122,30.5,20.1476421530093,54.9167366927796,21.2924561546177,3.6431649995934,0,29.8603651987111,29.8603651987111,0,0,21.5660477235467,7.05060669445315,38.6737520492962,0.194265568226787,16.790906544505,12.3191745050735,17.0411934256774,40.769654748674,13.079974338818,14243.6293436293,52.6650583249754,47.3349416750246
486,"Jardim Planalto",21991,21991,69644,13240,18952,12734,115834,115651,422,34547,35097,69644,5491,1266,3668,5219,2487,6093,7918,11197,6905,9993,9408,55342609,2517,795,2500,14917,46584,8143,0,0,69644,25168,1582,4099,11130,960,0,1607,0,44545,0,2400,1931,4378,1421,1608,596,396,503,838,1916,779,1597,7923,26287,10220,1397,7335,18952,4213,4617,14090,96,2968,21613,15738,0,0,1081,250,0,47823,3344,115834,25984,42026,68010,47823,115834,3263,12686,25635,54352,4630,6827,1881,484,5361,713,115834,61,20,11,0,4331,4020,13720,96,2968,21613,14424,0,0,1081,728,0,49324,3344,115651,25136,41190,66327,49324,115651,2872,12829,24314,55739,4630,6827,1881,484,5361,713,115651,92,23,21.4189305611395,66.8887484923324,11.6923209465281,0,0,19.7869364780634,19.7869364780634,0,0,32.2452820415422,13.8025104891483,41.2858055493206,0,14.9689851243467,11.0648440640974,20.1180288323474,40.340876457412,13.5087013956694,16503.317535545,50.3948653150307,49.6051346849693
487,"Aldeia de Carapicuíba",10757,11048,33783,4740,7849,7886,42351,42727,573,15801,17982,33783,2259,868,2011,2451,1651,3455,2897,6452,5430,3454,2856,47216681,4274,1398,3044,3576,18323,9685,433,1767,33783,12839,1711,2165,9715,0,0,1425,0,27856,0,2887,387,6132,995,1476,0,907,0,1100,1843,502,87,2637,18952,4505,499,2845,7849,1210,2628,8658,354,3199,9588,3786,0,0,1053,461,196,11217,0,42351,16050,14888,30938,11413,42351,3514,2778,11601,19335,1052,2071,1313,0,687,0,42351,54,21,10,50,1368,3550,8431,0,3199,9730,3522,0,0,1053,461,196,11217,0,42727,16548,14767,31314,11413,42727,3266,2829,10592,20335,1315,2071,1313,0,1008,0,42727,135,33.75,10.5852055767694,54.2373383062487,28.6682651037504,1.28170973566587,5.23044134623923,29.5057967934641,29.5057967934641,0,0,31.5789473684211,10.0280985100706,26.485797265708,0.462798989398125,15.208832844922,12.1422016990794,18.8023562146642,45.3956131782257,8.45395613178226,5895.81151832461,53.2279548885534,46.7720451114466
488,"Estrada do Jacarandá",13184,13184,43648,9917,8533,11040,67580,66769,900,23490,20158,43648,2733,2541,1187,3344,2216,2665,5458,3247,10278,3971,6010,54382150,4125,1246,2324,12603,22315,3866,1806,3057,43648,9202,772,1000,4093,440,0,0,0,15507,0,1142,907,1374,710,313,0,100,533,0,1666,0,0,1104,7849,4122,2412,1998,8533,1693,877,7410,454,3662,11022,5042,0,162,1362,0,0,35446,449,67580,14096,18038,32134,35446,67580,3997,4750,14211,32920,2457,1672,1693,0,5880,0,67580,51,33,13,0,1304,877,8173,454,3662,11477,5246,0,162,908,0,0,34506,0,66769,14470,17792,32263,34506,66769,3892,5139,13218,33229,2457,1672,1588,0,5574,0,66769,97,24.25,28.8741752199413,51.1249083577713,8.85722140762463,4.13764662756598,7.0037573313783,14.7676827463747,14.7676827463747,0,0.239715892275821,23.7703462562888,7.46078721515241,52.4504291210417,0,14.8025109970674,12.7382697947214,18.610245601173,40.0843108504399,13.7692448680352,4849.77777777778,46.1831011730205,53.8168988269795
489,"Osasco",1724,1724,4455,12446,23774,1345,90109,90864,189,2426,2029,4455,317,120,161,307,186,345,528,469,784,570,668,8275928,4800,1858,4060,710,1112,2036,135,462,4455,8480,1431,343,6565,654,254,628,0,18355,0,1674,120,1871,0,0,0,1256,570,120,0,0,0,2923,8533,23444,131,199,23774,1563,8979,30304,202,4217,18305,11573,76,2201,3674,247,0,8768,0,90109,45265,36076,81341,8768,90109,4400,10110,17144,16969,10006,14691,3155,1244,10866,1523,90109,57,39,11,0,1483,10244,28768,0,4171,18832,11082,76,1346,3710,247,0,10905,0,90864,44666,35293,79959,10905,90864,4650,11254,18279,14581,9473,16238,2442,1244,10827,1875,90864,107,26.75,15.9371492704826,24.9607182940516,45.7014590347924,3.03030303030303,10.3703703703704,45.3295453284356,45.3295453284356,0.0843422965519537,2.44259729882698,33.1576202155168,13.1174466479486,9.73043758115172,0,13.4231200897868,11.0662177328844,19.5959595959596,40.9203142536476,14.9943883277217,2357.14285714286,45.5443322109989,54.4556677890011
490,"Vila Yara",4394,4394,11522,15643,26788,3349,73794,73665,244,4855,6667,11522,820,113,610,794,467,741,1532,2295,1743,1051,1355,18761216,4270,1628,3900,937,3821,4813,1169,782,11522,1418,146,180,438,66,56,98,0,2402,0,736,1609,9549,0,529,569,692,732,2485,1838,605,842,3586,23774,25563,725,500,26788,2405,4644,18865,971,4183,22920,8167,149,344,1843,0,39,8812,452,73794,31069,33874,64943,8852,73794,1855,10492,26007,17506,5487,2066,2813,0,4718,2850,73794,56,29,11,30,2219,3896,19480,257,4493,22776,8030,149,344,1843,0,39,9687,452,73665,30345,33594,63939,9726,73665,2572,11328,25212,17864,5314,1720,2859,0,5255,1542,73665,126,31.5,8.13226870335011,33.162645374067,41.7722617601111,10.1458080194411,6.78701614303072,35.1166761525327,35.1166761525327,0.201913434696588,0.466162560641787,42.1267311705559,11.067295444074,11.9413502452774,0.0528498251890398,13.3917722617601,10.9442805068564,19.7274778684256,44.1676792223572,11.7601110918243,4722.13114754098,57.8632181912862,42.1367818087138
491,"Bussocaba City",12600,12600,36900,12135,15881,15748,73308,69546,470,14309,22591,36900,2625,0,3626,1236,1986,2791,3999,3828,3827,4916,8067,63178353,5014,1712,4000,5496,10910,12727,3071,4695,36900,3109,175,780,1072,87,240,346,0,5807,0,990,347,8772,835,3376,3996,207,1294,334,1348,354,1098,3838,26788,12152,496,3232,15881,1624,6621,12834,1067,7901,17383,7204,0,722,2011,0,272,15669,0,73308,30047,27320,57367,15942,73308,3115,5156,23207,26248,1886,1180,6330,21,5546,617,73308,75,27,15,30,1157,2329,13619,1638,7592,17882,8610,0,312,2011,0,272,14122,0,69546,26336,28815,55151,14395,69546,3054,5127,23421,25193,2333,1180,2863,21,5743,610,69546,147,36.75,14.8943089430894,29.5663956639566,34.490514905149,8.32249322493225,12.7235772357724,28.7540241174224,28.7540241174224,0,0.984885687783052,33.5393135810553,9.8270311562176,21.3742019970535,0.371037267419654,16.940379403794,8.73170731707317,18.4010840108401,34.0677506775068,21.8617886178862,7851.06382978723,61.2222222222222,38.7777777777778
492,"Nova Granada",21334,21334,60262,21870,35062,19067,159327,159430,546,29919,30343,60262,2693,2141,4079,3314,3648,3754,6931,6566,6701,10577,9858,80163796,3758,1330,3200,7554,24720,23476,4146,367,60262,7367,1121,572,4545,1428,131,393,0,15557,0,892,366,1327,1087,441,1967,441,1861,0,526,1121,765,5087,15881,29771,908,4384,35062,5553,6893,19556,749,8411,41634,15930,0,2523,6793,1282,1435,48569,0,159327,41161,68162,109323,50003,159327,7167,4830,50827,52547,5908,8711,18873,36,8047,2381,159327,59,26,11,15,6004,6775,18166,749,7728,41557,19461,0,2730,6793,1282,1435,46750,0,159430,39421,71824,111245,48184,159430,6652,3801,49548,51652,3158,10613,20951,36,9569,3449,159430,111,27.75,12.53526268627,41.0208755102718,38.9565563705154,6.87995751883442,0.609007334638744,20.0857356254747,20.0857356254747,0,1.58353574723682,36.1294695814269,10.8029398658106,30.4838476843222,0.900663415491411,14.7904151870167,11.5528857323023,17.7309083667983,39.5672231256845,16.3585675881982,11036.9963369963,50.3517971524344,49.6482028475656
493,"Recanto das Rosas",9151,9151,31031,3266,5591,6130,35751,35457,389,14535,16496,31031,1977,1337,1396,1587,1869,2004,3507,5404,4250,3872,3829,26576414,2904,856,2700,8291,14416,8324,0,0,31031,12675,1319,872,4864,247,2144,1489,0,23612,0,247,1370,3016,554,705,2774,852,2548,3851,1933,967,3296,12951,35062,3184,1242,1165,5591,1155,732,8456,0,2944,7028,1977,0,0,280,0,117,12932,131,35751,13287,9415,22702,13049,35751,2994,4099,6714,14404,5098,915,436,0,1091,0,35751,51,32,13,15,1395,354,8278,0,2944,7129,1490,0,240,280,168,117,12932,131,35457,12971,9437,22408,13049,35457,3019,3975,6510,14711,4194,915,436,0,1697,0,35457,111,27.75,26.7184428474751,46.4567690374142,26.8247881151107,0,0,28.9306592822578,28.9306592822578,0,0,25.1881066263881,5.52991524712595,36.1724147576292,0.327263573046908,15.1783700170797,11.1372498469273,17.7596596951436,43.588669395121,12.3392736295962,7977.12082262211,53.1597434823241,46.8402565176759
494,"Jardim Novo Osasco",20615,20859,63563,8938,8284,15534,86288,84755,354,31067,32496,63563,3687,2585,3099,3525,2997,5810,6311,6717,10584,9524,8723,76212421,3654,1199,2733,11947,30257,12989,4964,3406,63563,7702,264,727,2978,143,0,115,0,11928,0,708,537,928,231,242,0,819,332,272,246,0,331,944,5591,4766,854,2664,8284,4312,4040,10907,967,6326,13326,6438,0,0,2897,0,0,37075,0,86288,26552,22661,49213,37075,86288,6408,6848,18869,38839,4622,2111,4538,1140,2516,398,86288,56,28,12,0,5064,2971,11884,967,6326,13126,6300,0,0,2030,0,0,36087,0,84755,27213,21455,48668,36087,84755,5562,4628,17794,42011,4347,2111,3688,1140,3237,236,84755,96,24,18.7955256989129,47.6015921212026,20.4348441703507,7.80957475260765,5.3584632569262,22.3194418690896,22.3194418690896,0,0,22.9046912664565,7.46106063415539,42.9665770443167,0,14.7428535468748,10.2606862482891,19.0692698582509,42.2022245646052,13.723392539685,17955.6497175141,51.1240816198103,48.8759183801897
